baseline_model_id,candidate_model_id,split,row_index,grna_target_id,baseline_genome,candidate_genome,label,baseline_score,candidate_score,score_delta_candidate_minus_baseline,baseline_pred,candidate_pred,baseline_confusion,candidate_confusion,transition
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,420,3420,,,1,0.1474648565053939,0.1441487669944763,-0.003316089510917608,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,421,3420,,,1,0.4425171315670013,0.1803131699562072,-0.26220396161079407,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,422,3420,,,1,0.4792470037937164,0.183991402387619,-0.2952556014060974,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,423,3420,,,1,0.2372333109378814,0.1608856320381164,-0.07634767889976499,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,424,3420,,,1,0.2572428584098816,0.1618361324071884,-0.0954067260026932,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,425,3420,,,1,0.1773210614919662,0.1542974263429641,-0.023023635149002103,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,426,3420,,,1,0.1830004006624221,0.1949660927057266,0.011965692043304499,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,427,3420,,,1,0.2915745973587036,0.1711915284395218,-0.12038306891918182,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,428,3420,,,1,0.2495074421167373,0.160597875714302,-0.0889095664024353,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,429,3420,,,1,0.1676682829856872,0.1423153430223465,-0.025352939963340704,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,430,3420,,,1,0.2644834816455841,0.1852631270885467,-0.07922035455703741,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,431,3420,,,1,0.1636378616094589,0.1514833569526672,-0.012154504656791687,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,432,3420,,,1,0.3017092049121856,0.1604434549808502,-0.14126574993133542,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,433,3420,,,1,0.448777973651886,0.1661358773708343,-0.2826420962810517,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,434,3420,,,1,0.180180475115776,0.1644797027111053,-0.015700772404670715,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,435,3420,,,1,0.2538424432277679,0.1518305540084839,-0.102011889219284,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,436,3420,,,1,0.2095893621444702,0.1700715720653534,-0.039517790079116794,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,437,3420,,,1,0.5051730871200562,0.1724237203598022,-0.33274936676025396,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,438,3420,,,1,0.1913970410823822,0.1602959930896759,-0.0311010479927063,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,439,3420,,,1,0.2874643802642822,0.1555391997098922,-0.13192518055439004,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,440,3420,,,1,0.2060012817382812,0.170643538236618,-0.03535774350166321,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,441,3420,,,1,0.2383496463298797,0.1535779386758804,-0.0847717076539993,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,442,3420,,,1,0.2347313165664672,0.153297409415245,-0.0814339071512222,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,443,3420,,,1,0.2641160488128662,0.1536700427532196,-0.1104460060596466,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,444,3420,,,1,0.1885176748037338,0.1642201691865921,-0.024297505617141696,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,445,3420,,,1,0.2831916809082031,0.154113307595253,-0.12907837331295013,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,446,3420,,,1,0.2371235489845276,0.1757320165634155,-0.06139153242111209,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,447,3420,,,1,0.3010115027427673,0.2113508582115173,-0.08966064453124997,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,448,3420,,,1,0.2151751220226287,0.1672399938106537,-0.047935128211975014,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,449,3420,,,1,0.2889756858348846,0.1531935185194015,-0.1357821673154831,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,450,3420,,,1,0.2145469635725021,0.1513709425926208,-0.06317602097988131,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,451,3420,,,1,0.5377361178398132,0.1726964265108108,-0.36503969132900244,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,452,3420,,,1,0.2101096957921981,0.1590811610221862,-0.0510285347700119,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,453,3420,,,1,0.3121155500411987,0.1544186174869537,-0.15769693255424497,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,454,3420,,,1,0.1566180437803268,0.1614131480455398,0.004795104265213013,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,455,3420,,,1,0.469546914100647,0.1311979293823242,-0.33834898471832275,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,456,3420,,,1,0.1957870870828628,0.1509493589401245,-0.04483772814273829,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,457,3420,,,1,0.3100011348724365,0.2121194452047348,-0.09788168966770172,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,458,3420,,,1,0.1734689027070999,0.196763589978218,0.02329468727111811,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,459,3420,,,1,0.3982967436313629,0.1387322694063186,-0.2595644742250443,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,460,3420,,,1,0.4530760049819946,0.155480608344078,-0.29759539663791656,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,461,3420,,,1,0.1771510988473892,0.1676399260759353,-0.009511172771453885,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,462,3420,,,1,0.3374770879745483,0.1610281616449356,-0.17644892632961268,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,463,3420,,,1,0.3218078017234802,0.1595405638217926,-0.16226723790168762,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,464,3420,,,1,0.2270105630159378,0.1885457336902618,-0.03846482932567599,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,465,3420,,,1,0.5424743294715881,0.1452894210815429,-0.3971849083900452,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,466,3420,,,1,0.2583514153957367,0.213600292801857,-0.0447511225938797,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,467,3420,,,1,0.3902064263820648,0.1585109531879425,-0.23169547319412231,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,468,3420,,,1,0.2479392439126968,0.1492715626955032,-0.0986676812171936,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,469,3420,,,1,0.2202787101268768,0.173135221004486,-0.0471434891223908,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,470,3420,,,1,0.517549455165863,0.243248626589775,-0.27430082857608806,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,471,3420,,,1,0.4529699683189392,0.1521638035774231,-0.3008061647415161,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,472,3420,,,1,0.2681706249713897,0.1429769396781921,-0.1251936852931976,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,473,3420,,,1,0.2174213230609893,0.170304387807846,-0.04711693525314328,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,474,3420,,,1,0.2550595700740814,0.1576454490423202,-0.09741412103176122,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,475,3420,,,1,0.1934526562690735,0.163171499967575,-0.030281156301498496,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,476,3420,,,1,0.4250960946083069,0.1758991479873657,-0.2491969466209412,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,477,3420,,,1,0.3052343130111694,0.171082004904747,-0.13415230810642237,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,478,3420,,,1,0.2816554307937622,0.1720558702945709,-0.10959956049919131,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,479,3420,,,1,0.1678425669670105,0.1601590514183044,-0.00768351554870611,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,480,3420,,,1,0.4330324828624725,0.1607974171638488,-0.27223506569862366,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,481,3420,,,1,0.2267948985099792,0.1782351583242416,-0.04855974018573758,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,482,3420,,,1,0.4388555586338043,0.1768864691257476,-0.26196908950805675,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,483,3420,,,1,0.5687976479530334,0.149929791688919,-0.41886785626411444,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,484,3420,,,1,0.1964519023895263,0.1664713472127914,-0.029980555176734924,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,485,3420,,,1,0.2617134749889374,0.1529835909605026,-0.10872988402843478,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,486,3420,,,1,0.3732685446739197,0.1675852686166763,-0.20568327605724337,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,487,3420,,,1,0.1446727812290191,0.1579887270927429,0.013315945863723783,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,488,3420,,,1,0.42737677693367,0.1760584414005279,-0.2513183355331421,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,489,3420,,,1,0.2082513123750686,0.1741805225610733,-0.034070789813995306,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,490,3420,,,1,0.2388639897108078,0.1732230484485626,-0.0656409412622452,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,491,3420,,,1,0.1913638859987259,0.1409482061862945,-0.05041567981243139,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,492,3420,,,1,0.3213675022125244,0.168406531214714,-0.15296097099781042,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,493,3420,,,1,0.3001272678375244,0.1518935114145279,-0.14823375642299652,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,494,3420,,,1,0.2186319679021835,0.1717734187841415,-0.04685854911804199,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,495,3420,,,1,0.2239342629909515,0.1731992363929748,-0.05073502659797671,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,496,3420,,,1,0.3243707716464996,0.1763059943914413,-0.1480647772550583,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,497,3420,,,1,0.3062068521976471,0.2410803586244583,-0.06512649357318878,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,498,3420,,,1,0.2229168713092804,0.153187021613121,-0.06972984969615939,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,499,3420,,,1,0.2683655619621277,0.187215656042099,-0.08114990592002869,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,500,3420,,,1,0.2595792710781097,0.1645307391881942,-0.0950485318899155,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,501,3420,,,1,0.2089555263519287,0.170089989900589,-0.03886553645133972,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,502,3420,,,1,0.3538639545440674,0.1506699621677398,-0.20319399237632757,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,503,3420,,,1,0.2770014405250549,0.1565625667572021,-0.12043887376785278,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,504,3420,,,1,0.1473890393972396,0.167225643992424,0.01983660459518441,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,505,3420,,,1,0.2802292704582214,0.1924412548542022,-0.08778801560401919,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,506,3420,,,1,0.2223565280437469,0.1575110256671905,-0.0648455023765564,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,507,3420,,,1,0.33066326379776,0.1457868367433548,-0.1848764270544052,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,508,3420,,,1,0.1572452038526535,0.1643825322389602,0.007137328386306707,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,509,3420,,,1,0.2799407541751861,0.1401332020759582,-0.1398075520992279,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,510,3420,,,1,0.319967657327652,0.1720782965421676,-0.14788936078548437,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,511,3420,,,1,0.3074289262294769,0.1639222353696823,-0.14350669085979456,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,512,3420,,,1,0.1639711409807205,0.1639075279235839,-6.361305713659116e-05,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,513,3420,,,1,0.3667183816432953,0.1666051745414734,-0.2001132071018219,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,514,3420,,,1,0.329857587814331,0.1566098481416702,-0.1732477396726608,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,515,3420,,,1,0.2929434180259704,0.1558926701545715,-0.1370507478713989,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,516,3420,,,1,0.2581716477870941,0.1743362843990326,-0.08383536338806152,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,517,3420,,,1,0.3942444920539856,0.1633294969797134,-0.23091499507427218,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,518,3420,,,1,0.4016735255718231,0.1634051352739334,-0.2382683902978897,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,519,3420,,,1,0.3557788729667663,0.2351646274328231,-0.1206142455339432,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,520,3420,,,1,0.3268981873989105,0.1636209040880203,-0.16327728331089023,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,521,3420,,,1,0.1605806350708007,0.1414513438940048,-0.019129291176795904,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,522,3420,,,1,0.1638050824403762,0.1465274840593338,-0.017277598381042397,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,523,3420,,,1,0.3864467144012451,0.1416675597429275,-0.24477915465831762,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,524,3420,,,1,0.3739553093910217,0.1590543836355209,-0.21490092575550077,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,525,3420,,,1,0.3969008028507232,0.1843685209751129,-0.21253228187561032,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,526,3420,,,1,0.3359390199184418,0.1607337445020675,-0.17520527541637426,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,527,3420,,,1,0.5490298271179199,0.1707192063331604,-0.3783106207847595,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,528,3420,,,1,0.3560327291488647,0.1804624795913696,-0.1755702495574951,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,529,3420,,,1,0.2967792451381683,0.1826586723327636,-0.11412057280540469,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,530,3420,,,1,0.2666265070438385,0.1551390439271927,-0.11148746311664581,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,531,3420,,,1,0.1939515173435211,0.1596531271934509,-0.03429839015007019,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,532,3420,,,1,0.4491362869739532,0.1865826845169067,-0.2625536024570465,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,533,3420,,,1,0.2454503625631332,0.1463492959737777,-0.09910106658935552,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,534,3420,,,1,0.1881382465362548,0.1557516753673553,-0.03238657116889951,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,535,3420,,,1,0.3878776431083679,0.1685740351676941,-0.21930360794067383,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,536,3420,,,1,0.2977875769138336,0.1738199442625045,-0.12396763265132912,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,537,3420,,,1,0.3470234274864197,0.197430282831192,-0.1495931446552277,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,538,3420,,,1,0.1997680366039276,0.1775002479553222,-0.022267788648605402,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,539,3420,,,1,0.2616536915302276,0.1631068885326385,-0.09854680299758911,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,540,3420,,,1,0.2533099949359894,0.1844124346971511,-0.06889756023883828,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,541,3420,,,1,0.2101709693670272,0.1478008031845092,-0.062370166182518005,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,542,3420,,,1,0.2608233392238617,0.1619497537612915,-0.09887358546257019,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,543,3420,,,1,0.4080879688262939,0.1772085726261139,-0.23087939620018,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,544,3420,,,1,0.2369649857282638,0.17366623878479,-0.06329874694347379,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,545,3420,,,1,0.3798870742321014,0.1916925311088562,-0.18819454312324518,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,546,3420,,,1,0.3622998893260956,0.2319267094135284,-0.1303731799125672,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,547,3420,,,1,0.2336805611848831,0.1529729217290878,-0.08070763945579529,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,548,3420,,,1,0.2587467432022095,0.1844527721405029,-0.07429397106170657,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,549,3420,,,1,0.1996428817510604,0.1578188240528106,-0.04182405769824979,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,550,3420,,,1,0.3817325532436371,0.1590580195188522,-0.22267453372478488,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,551,3420,,,1,0.2628720998764038,0.1697913706302642,-0.09308072924613961,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,552,3420,,,1,0.2755846083164215,0.1627264022827148,-0.11285820603370672,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,553,3420,,,1,0.2346794307231903,0.1871663331985473,-0.047513097524643,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,554,3420,,,1,0.3548671007156372,0.1385358870029449,-0.21633121371269232,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,555,3420,,,1,0.3926396667957306,0.2030187845230102,-0.1896208822727204,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,556,3420,,,1,0.2914362251758575,0.1740311384201049,-0.11740508675575259,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,557,3420,,,1,0.1755313724279403,0.1619838774204254,-0.013547495007514926,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,558,3420,,,1,0.4006497859954834,0.1855541765689849,-0.2150956094264985,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,559,3420,,,1,0.3306419253349304,0.1875788569450378,-0.14306306838989263,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,560,3420,,,1,0.3385290205478668,0.1725233346223831,-0.16600568592548373,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,561,3420,,,1,0.1888829171657562,0.1519476473331451,-0.036935269832611084,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,562,3420,,,1,0.252726286649704,0.1446729153394699,-0.10805337131023407,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,563,3420,,,1,0.2954044342041015,0.2036889791488647,-0.09171545505523682,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,564,3420,,,1,0.3755271434783935,0.1619557291269302,-0.2135714143514633,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,565,3420,,,1,0.2255658060312271,0.1577190607786178,-0.06784674525260931,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,566,3420,,,1,0.2262744158506393,0.1737289279699325,-0.05254548788070679,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,567,3420,,,1,0.1490872204303741,0.1343569755554199,-0.014730244874954196,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,568,3420,,,1,0.3509913086891174,0.1956401914358139,-0.15535111725330347,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,569,3420,,,1,0.172111764550209,0.1450029015541076,-0.02710886299610138,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,570,3420,,,1,0.2247004806995391,0.1529146581888198,-0.0717858225107193,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,571,3420,,,1,0.1587738394737243,0.1506363749504089,-0.008137464523315402,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,572,3420,,,1,0.3441047668457031,0.1371540278196334,-0.20695073902606972,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,573,3420,,,1,0.2098434120416641,0.1469852924346923,-0.0628581196069718,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,574,3420,,,1,0.374663382768631,0.1943852603435516,-0.18027812242507937,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,575,3420,,,1,0.4893101453781128,0.1733025163412094,-0.3160076290369034,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,576,3420,,,1,0.1565095633268356,0.1625832915306091,0.0060737282037734985,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,577,3420,,,1,0.2873609364032745,0.1791698336601257,-0.10819110274314878,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,578,3420,,,1,0.1833894699811935,0.172453761100769,-0.0109357088804245,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,579,3420,,,1,0.3102010190486908,0.1545636504888534,-0.1556373685598374,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,580,3420,,,1,0.1681008040904998,0.1620119512081146,-0.006088852882385198,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,581,3420,,,1,0.2634819149971008,0.1767142862081527,-0.08676762878894809,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,582,3420,,,1,0.2614662647247314,0.165268987417221,-0.09619727730751038,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,583,3420,,,1,0.192705363035202,0.1649642884731292,-0.02774107456207281,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,584,3420,,,1,0.3247932195663452,0.1364383846521377,-0.18835483491420751,1,1,TP,TP,TP_to_TP
